0.7053669222343921
4641,0
4678,0
4679,1
4681,0
4683,0
4691,0
4699,0
4714,0
4719,0
4720,0
4727,0
4728,1
4734,0
4736,1
4740,0
4741,0
4743,0
4753,0
4754,0
4763,0
4766,0
4767,0
4772,0
4774,1
4775,0
4781,0
4783,0
4789,0
4791,0
4792,0
4795,1
4796,0
4797,0
4798,0
4800,0
4801,0
4807,0
4816,0
4817,0
4829,0
4832,0
4836,0
4839,0
4850,0
4858,0
4859,1
4863,0
4867,0
4872,1
4882,0
4883,0
4885,0
4891,0
4896,0
4901,0
4902,1
4908,0
4910,0
4913,0
4916,0
4917,0
4918,0
4919,0
4921,1
4922,1
4925,0
4928,0
4939,0
4944,0
4945,0
4946,1
4948,0
4959,0
4961,0
4966,0
4971,0
4973,0
4980,0
4981,0
4987,0
4997,0
4998,0
